Date,Product,Production,Sold,Revenue
2023-11-28,Alpha Widget,395,361,52154.83
2023-11-28,Beta Gadget,335,249,67690.48
2023-11-28,Camera,429,369,310051.01
2023-11-28,Delta Device,493,391,73563.27
2023-11-28,Epsilon Engine,482,357,534799.09
2023-11-28,Gamma Gizmo,247,185,18126.88
2023-11-28,Omega Orb,376,313,124372.33
2023-11-28,Theta Tool,303,234,28348.99
2023-11-28,Zeta Zone,213,164,95945.8
2023-11-29,Alpha Widget,468,334,49854.78
2023-11-29,Beta Gadget,265,209,60067.78
2023-11-29,Camera,551,495,413648.79
2023-11-29,Delta Device,418,353,70923.08
2023-11-29,Epsilon Engine,271,214,309133.01
2023-11-29,Gamma Gizmo,337,306,29966.91
2023-11-29,Omega Orb,201,184,74555.51
2023-11-29,Theta Tool,375,335,42480.62
2023-11-29,Zeta Zone,471,395,228447.3
2023-11-30,Alpha Widget,305,255,38838.34
2023-11-30,Beta Gadget,221,176,46412.37
2023-11-30,Camera,226,211,176194.55
2023-11-30,Delta Device,283,201,41134.79
2023-11-30,Epsilon Engine,406,307,424377.9
2023-11-30,Gamma Gizmo,225,194,17882.04
2023-11-30,Omega Orb,507,425,182538.97
2023-11-30,Theta Tool,447,380,47885.47
2023-11-30,Zeta Zone,300,281,162376.06
2023-12-01,Alpha Widget,534,436,67015.15
2023-12-01,Beta Gadget,540,430,115062.52
2023-12-01,Camera,433,345,273845.28
2023-12-01,Delta Device,511,396,74582.07
2023-12-01,Epsilon Engine,544,441,625560.03
2023-12-01,Gamma Gizmo,421,331,31608.6
2023-12-01,Omega Orb,337,264,109379.11
2023-12-01,Theta Tool,287,244,30132.1
2023-12-01,Zeta Zone,399,382,227318.39
2023-12-02,Alpha Widget,317,277,41427.36
2023-12-02,Beta Gadget,594,576,158447.42
2023-12-02,Camera,434,317,259273.84
2023-12-02,Delta Device,656,545,110239.88
2023-12-02,Epsilon Engine,278,242,339145.8
2023-12-02,Gamma Gizmo,468,396,37904.18
2023-12-02,Omega Orb,629,589,245727.97
2023-12-02,Theta Tool,434,373,48549.57
2023-12-02,Zeta Zone,292,211,127100.23
2023-12-03,Alpha Widget,487,410,64319.76
2023-12-03,Beta Gadget,556,484,136803.04
2023-12-03,Camera,522,506,417264.94
2023-12-03,Delta Device,328,242,48076.75
2023-12-03,Epsilon Engine,276,254,384588.07
2023-12-03,Gamma Gizmo,334,248,23626.79
2023-12-03,Omega Orb,295,211,85604.24
2023-12-03,Theta Tool,607,572,72571.92
2023-12-03,Zeta Zone,619,560,309858.25
2023-12-04,Alpha Widget,263,235,34537.66
2023-12-04,Beta Gadget,376,280,74974.98
2023-12-04,Camera,492,438,371838.62
2023-12-04,Delta Device,279,209,42378.5
2023-12-04,Epsilon Engine,261,225,324249.83
2023-12-04,Gamma Gizmo,375,271,25074.64
2023-12-04,Omega Orb,518,445,190737.93
2023-12-04,Theta Tool,414,386,47913.64
2023-12-04,Zeta Zone,432,401,223646.68
2023-12-05,Alpha Widget,288,213,31350.97
2023-12-05,Beta Gadget,256,229,61339.79
2023-12-05,Camera,451,402,341627.97
2023-12-05,Delta Device,385,279,56418.26
2023-12-05,Epsilon Engine,338,292,422899.35
2023-12-05,Gamma Gizmo,418,372,34346.45
2023-12-05,Omega Orb,492,418,179202.54
2023-12-05,Theta Tool,485,416,53015.89
2023-12-05,Zeta Zone,423,344,205350.62
2023-12-06,Alpha Widget,325,276,42665.46
2023-12-06,Beta Gadget,250,199,57412.1
2023-12-06,Camera,409,338,265729.26
2023-12-06,Delta Device,542,470,91260.33
2023-12-06,Epsilon Engine,263,190,287910.88
2023-12-06,Gamma Gizmo,376,301,29010.28
2023-12-06,Omega Orb,346,252,100474.3
2023-12-06,Theta Tool,601,492,60731.3
2023-12-06,Zeta Zone,447,382,214630.67
2023-12-07,Alpha Widget,365,341,51636.39
2023-12-07,Beta Gadget,626,604,174062.06
2023-12-07,Camera,280,206,171179.81
2023-12-07,Delta Device,326,284,55905.9
2023-12-07,Epsilon Engine,344,303,443272.33
2023-12-07,Gamma Gizmo,532,398,39063.38
2023-12-07,Omega Orb,474,431,180179.89
2023-12-07,Theta Tool,475,422,53723.98
2023-12-07,Zeta Zone,366,294,170932.48
2023-12-08,Alpha Widget,424,324,46998.65
2023-12-08,Beta Gadget,343,257,72806.17
2023-12-08,Camera,271,190,160989.02
2023-12-08,Delta Device,580,418,79588.38
2023-12-08,Epsilon Engine,455,414,603250.62
2023-12-08,Gamma Gizmo,302,267,25963.31
2023-12-08,Omega Orb,242,219,92908.93
2023-12-08,Theta Tool,298,233,30425.95
2023-12-08,Zeta Zone,339,315,173631.97
2023-12-09,Alpha Widget,625,498,75975.94
2023-12-09,Beta Gadget,641,538,147220.96
2023-12-09,Camera,364,314,261687.37
2023-12-09,Delta Device,500,485,97347.86
2023-12-09,Epsilon Engine,533,473,683468.97
2023-12-09,Gamma Gizmo,535,415,39318.92
2023-12-09,Omega Orb,536,466,188011.1
2023-12-09,Theta Tool,476,399,47574.31
2023-12-09,Zeta Zone,436,321,181362.98
2023-12-10,Alpha Widget,416,388,61025.33
2023-12-10,Beta Gadget,484,426,119750.78
2023-12-10,Camera,482,452,388244.95
2023-12-10,Delta Device,688,555,104040.85
2023-12-10,Epsilon Engine,324,306,427304.49
2023-12-10,Gamma Gizmo,497,379,34628.8
2023-12-10,Omega Orb,618,515,215792.15
2023-12-10,Theta Tool,631,457,59142.15
2023-12-10,Zeta Zone,342,326,187002.53
2023-12-11,Alpha Widget,262,250,35719.05
2023-12-11,Beta Gadget,487,454,127952.38
2023-12-11,Camera,493,371,315297.83
2023-12-11,Delta Device,303,227,42720.35
2023-12-11,Epsilon Engine,279,225,320884.05
2023-12-11,Gamma Gizmo,343,295,27427.74
2023-12-11,Omega Orb,470,346,148067.28
2023-12-11,Theta Tool,252,180,22783.58
2023-12-11,Zeta Zone,372,288,162943.55
2023-12-12,Alpha Widget,318,225,32927.01
2023-12-12,Beta Gadget,239,213,59225.2
2023-12-12,Camera,441,329,276330.62
2023-12-12,Delta Device,568,473,91054.1
2023-12-12,Epsilon Engine,448,349,516156.37
2023-12-12,Gamma Gizmo,495,476,46645.68
2023-12-12,Omega Orb,525,419,175986.34
2023-12-12,Theta Tool,270,251,32132.08
2023-12-12,Zeta Zone,409,297,168985.83
2023-12-13,Alpha Widget,356,330,48458.32
2023-12-13,Beta Gadget,376,320,84241.69
2023-12-13,Camera,328,284,229867.56
2023-12-13,Delta Device,348,249,48030.63
2023-12-13,Epsilon Engine,433,420,607702.48
2023-12-13,Gamma Gizmo,308,268,25661.37
2023-12-13,Omega Orb,256,200,83332.76
2023-12-13,Theta Tool,306,237,30079.59
2023-12-13,Zeta Zone,487,455,274967.73
2023-12-14,Alpha Widget,424,333,48696.44
2023-12-14,Beta Gadget,430,336,90597.32
2023-12-14,Camera,446,366,287625.58
2023-12-14,Delta Device,241,187,38109.19
2023-12-14,Epsilon Engine,518,484,689550.96
2023-12-14,Gamma Gizmo,330,292,26695.02
2023-12-14,Omega Orb,288,268,110840.13
2023-12-14,Theta Tool,453,420,51712.21
2023-12-14,Zeta Zone,266,217,121118.37
2023-12-15,Alpha Widget,503,449,66779.61
2023-12-15,Beta Gadget,509,387,109543.77
2023-12-15,Camera,333,260,216270.02
2023-12-15,Delta Device,432,422,81188.19
2023-12-15,Epsilon Engine,330,262,398107.91
2023-12-15,Gamma Gizmo,483,422,38548.4
2023-12-15,Omega Orb,226,165,66040.6
2023-12-15,Theta Tool,398,385,50204.23
2023-12-15,Zeta Zone,263,188,113143.09
2023-12-16,Alpha Widget,323,313,47954.45
2023-12-16,Beta Gadget,412,379,102622.27
2023-12-16,Camera,592,564,479240.35
2023-12-16,Delta Device,434,423,83316.47
2023-12-16,Epsilon Engine,588,573,819624.72
2023-12-16,Gamma Gizmo,371,288,26081.8
2023-12-16,Omega Orb,348,267,110691.24
2023-12-16,Theta Tool,530,519,67767.74
2023-12-16,Zeta Zone,322,283,168750.01
2023-12-17,Alpha Widget,495,458,69053.53
2023-12-17,Beta Gadget,373,295,80620.6
2023-12-17,Camera,492,411,325900.95
2023-12-17,Delta Device,295,261,48967.75
2023-12-17,Epsilon Engine,258,202,281035.24
2023-12-17,Gamma Gizmo,422,352,31841.97
2023-12-17,Omega Orb,437,420,167253.6
2023-12-17,Theta Tool,556,404,48415.94
2023-12-17,Zeta Zone,501,406,243932.93
2023-12-18,Alpha Widget,317,279,42849.84
2023-12-18,Beta Gadget,328,232,61400.48
2023-12-18,Camera,603,464,394051.37
2023-12-18,Delta Device,480,424,85878.63
2023-12-18,Epsilon Engine,310,285,412121.87
2023-12-18,Gamma Gizmo,532,488,46830.97
2023-12-18,Omega Orb,466,406,163023.92
2023-12-18,Theta Tool,482,451,57043.2
2023-12-18,Zeta Zone,622,445,255691.56
2023-12-19,Alpha Widget,606,527,76099.0
2023-12-19,Beta Gadget,281,211,57877.73
2023-12-19,Camera,283,206,166745.83
2023-12-19,Delta Device,326,244,49655.69
2023-12-19,Epsilon Engine,332,259,362530.07
2023-12-19,Gamma Gizmo,269,245,23939.7
2023-12-19,Omega Orb,491,474,186637.01
2023-12-19,Theta Tool,554,462,58147.52
2023-12-19,Zeta Zone,373,308,176055.91
2023-12-20,Alpha Widget,363,293,43924.72
2023-12-20,Beta Gadget,417,339,94746.67
2023-12-20,Camera,227,200,159947.45
2023-12-20,Delta Device,309,246,46080.08
2023-12-20,Epsilon Engine,330,322,489970.23
2023-12-20,Gamma Gizmo,503,403,37548.83
2023-12-20,Omega Orb,541,499,195367.75
2023-12-20,Theta Tool,312,257,32048.44
2023-12-20,Zeta Zone,265,197,117833.66
2023-12-21,Alpha Widget,349,333,52395.86
2023-12-21,Beta Gadget,335,252,71715.4
2023-12-21,Camera,516,488,391967.24
2023-12-21,Delta Device,386,272,50639.92
2023-12-21,Epsilon Engine,347,314,443733.14
2023-12-21,Gamma Gizmo,306,238,22809.5
2023-12-21,Omega Orb,411,334,137100.9
2023-12-21,Theta Tool,463,435,54224.58
2023-12-21,Zeta Zone,320,300,181612.0
2023-12-22,Alpha Widget,314,280,43529.26
2023-12-22,Beta Gadget,460,450,122827.49
2023-12-22,Camera,343,333,273716.6
2023-12-22,Delta Device,311,236,46517.33
2023-12-22,Epsilon Engine,456,439,662230.49
2023-12-22,Gamma Gizmo,548,509,49791.85
2023-12-22,Omega Orb,339,313,123477.71
2023-12-22,Theta Tool,464,451,57146.74
2023-12-22,Zeta Zone,351,321,187453.79
2023-12-23,Alpha Widget,646,629,96247.47
2023-12-23,Beta Gadget,514,387,111008.01
2023-12-23,Camera,298,220,186816.83
2023-12-23,Delta Device,455,438,86256.3
2023-12-23,Epsilon Engine,306,297,416859.18
2023-12-23,Gamma Gizmo,337,304,29014.71
2023-12-23,Omega Orb,442,425,176797.72
2023-12-23,Theta Tool,306,278,33322.38
2023-12-23,Zeta Zone,465,388,216287.18
2023-12-24,Alpha Widget,403,348,52789.72
2023-12-24,Beta Gadget,490,439,126371.45
2023-12-24,Camera,487,371,299065.91
2023-12-24,Delta Device,287,212,42806.65
2023-12-24,Epsilon Engine,601,512,723298.02
2023-12-24,Gamma Gizmo,591,432,42302.38
2023-12-24,Omega Orb,368,268,113513.33
2023-12-24,Theta Tool,533,489,62078.54
2023-12-24,Zeta Zone,468,412,238249.22
2023-12-25,Alpha Widget,309,241,35593.96
2023-12-25,Beta Gadget,317,300,84200.05
2023-12-25,Camera,457,333,267907.84
2023-12-25,Delta Device,443,410,80930.29
2023-12-25,Epsilon Engine,414,295,438162.4
2023-12-25,Gamma Gizmo,409,392,35396.16
2023-12-25,Omega Orb,243,192,80272.15
2023-12-25,Theta Tool,409,381,46048.35
2023-12-25,Zeta Zone,315,252,150903.71
2023-12-26,Alpha Widget,478,400,61454.29
2023-12-26,Beta Gadget,437,406,110460.63
2023-12-26,Camera,596,484,414313.86
2023-12-26,Delta Device,460,329,62240.95
2023-12-26,Epsilon Engine,528,483,681840.27
2023-12-26,Gamma Gizmo,471,409,38661.57
2023-12-26,Omega Orb,281,237,100360.56
2023-12-26,Theta Tool,602,441,54885.64
2023-12-26,Zeta Zone,418,408,237236.35
2023-12-27,Alpha Widget,453,427,61964.85
2023-12-27,Beta Gadget,328,306,82737.33
2023-12-27,Camera,427,408,347862.0
2023-12-27,Delta Device,260,251,48536.56
2023-12-27,Epsilon Engine,267,233,339034.76
2023-12-27,Gamma Gizmo,474,410,38550.52
2023-12-27,Omega Orb,491,414,169982.26
2023-12-27,Theta Tool,519,418,50202.39
2023-12-27,Zeta Zone,297,271,158645.28
2023-12-28,Alpha Widget,302,282,42825.45
2023-12-28,Beta Gadget,311,276,72411.01
2023-12-28,Camera,375,334,260494.83
2023-12-28,Delta Device,562,512,100828.15
2023-12-28,Epsilon Engine,484,468,650965.08
2023-12-28,Gamma Gizmo,284,239,21616.41
2023-12-28,Omega Orb,523,446,175503.46
2023-12-28,Theta Tool,582,515,67354.62
2023-12-28,Zeta Zone,527,407,234800.83
2023-12-29,Alpha Widget,359,297,42986.58
2023-12-29,Beta Gadget,271,199,55708.74
2023-12-29,Camera,254,209,175157.79
2023-12-29,Delta Device,383,371,71259.91
2023-12-29,Epsilon Engine,469,351,516573.87
2023-12-29,Gamma Gizmo,348,288,26868.22
2023-12-29,Omega Orb,425,369,153020.46
2023-12-29,Theta Tool,282,265,31574.34
2023-12-29,Zeta Zone,234,200,113824.82
2023-12-30,Alpha Widget,406,293,43653.88
2023-12-30,Beta Gadget,635,501,138636.99
2023-12-30,Camera,574,516,431712.64
2023-12-30,Delta Device,366,317,61457.04
2023-12-30,Epsilon Engine,256,190,281703.01
2023-12-30,Gamma Gizmo,668,558,51642.15
2023-12-30,Omega Orb,649,526,212447.43
2023-12-30,Theta Tool,550,428,52650.5
2023-12-30,Zeta Zone,397,294,178354.66
2023-12-31,Alpha Widget,387,345,53450.84
2023-12-31,Beta Gadget,342,316,84410.06
2023-12-31,Camera,417,392,313533.47
2023-12-31,Delta Device,547,411,77484.43
2023-12-31,Epsilon Engine,622,446,677394.75
2023-12-31,Gamma Gizmo,347,289,26479.72
2023-12-31,Omega Orb,280,204,82471.87
2023-12-31,Theta Tool,542,498,61808.32
2023-12-31,Zeta Zone,387,376,228700.23
2024-01-01,Alpha Widget,437,384,57018.43
2024-01-01,Beta Gadget,321,271,71083.71
2024-01-01,Camera,557,543,430311.11
2024-01-01,Delta Device,494,458,88250.06
2024-01-01,Epsilon Engine,439,314,459215.29
2024-01-01,Gamma Gizmo,388,342,33038.09
2024-01-01,Omega Orb,447,370,144240.45
2024-01-01,Theta Tool,289,253,31448.07
2024-01-01,Zeta Zone,500,479,274281.36
2024-01-02,Alpha Widget,472,432,67582.67
2024-01-02,Beta Gadget,372,276,76917.51
2024-01-02,Camera,406,354,283611.78
2024-01-02,Delta Device,600,494,99349.43
2024-01-02,Epsilon Engine,476,353,496588.66
2024-01-02,Gamma Gizmo,459,420,41118.63
2024-01-02,Omega Orb,297,285,116016.55
2024-01-02,Theta Tool,599,472,58912.92
2024-01-02,Zeta Zone,682,619,352782.54
2024-01-03,Alpha Widget,590,469,71686.7
2024-01-03,Beta Gadget,625,492,141597.68
2024-01-03,Camera,681,509,416865.94
2024-01-03,Delta Device,443,425,78971.11
2024-01-03,Epsilon Engine,420,392,575810.12
2024-01-03,Gamma Gizmo,732,515,50392.81
2024-01-03,Omega Orb,573,444,174955.86
2024-01-03,Theta Tool,467,385,49831.26
2024-01-03,Zeta Zone,385,314,187405.21
2024-01-04,Alpha Widget,429,356,55530.9
2024-01-04,Beta Gadget,598,493,141459.59
2024-01-04,Camera,484,474,373860.65
2024-01-04,Delta Device,307,291,54098.48
2024-01-04,Epsilon Engine,598,556,793181.95
2024-01-04,Gamma Gizmo,599,472,46221.4
2024-01-04,Omega Orb,369,335,135570.38
2024-01-04,Theta Tool,560,495,60876.42
2024-01-04,Zeta Zone,446,411,231741.36
2024-01-05,Alpha Widget,283,245,35066.75
2024-01-05,Beta Gadget,629,494,136916.65
2024-01-05,Camera,394,334,280723.39
2024-01-05,Delta Device,460,395,75917.16
2024-01-05,Epsilon Engine,525,474,689505.69
2024-01-05,Gamma Gizmo,376,339,31570.52
2024-01-05,Omega Orb,657,586,249237.69
2024-01-05,Theta Tool,552,505,61961.73
2024-01-05,Zeta Zone,651,467,270499.01
2024-01-06,Alpha Widget,571,401,59578.34
2024-01-06,Beta Gadget,368,335,88473.19
2024-01-06,Camera,671,501,414909.67
2024-01-06,Delta Device,554,542,102589.46
2024-01-06,Epsilon Engine,761,549,801683.16
2024-01-06,Gamma Gizmo,486,340,31478.32
2024-01-06,Omega Orb,385,310,127354.69
2024-01-06,Theta Tool,312,261,33233.92
2024-01-06,Zeta Zone,591,556,326591.9
2024-01-07,Alpha Widget,554,477,70626.68
2024-01-07,Beta Gadget,645,566,162882.82
2024-01-07,Camera,761,602,485723.02
2024-01-07,Delta Device,465,378,72902.35
2024-01-07,Epsilon Engine,305,228,344997.4
2024-01-07,Gamma Gizmo,710,592,55840.47
2024-01-07,Omega Orb,642,545,230868.39
2024-01-07,Theta Tool,784,724,92020.0
2024-01-07,Zeta Zone,725,546,329830.83
2024-01-08,Alpha Widget,437,407,59999.56
2024-01-08,Beta Gadget,282,231,65136.12
2024-01-08,Camera,705,530,452496.63
2024-01-08,Delta Device,540,423,84919.41
2024-01-08,Epsilon Engine,521,408,605624.07
2024-01-08,Gamma Gizmo,368,265,24593.04
2024-01-08,Omega Orb,541,433,184859.66
2024-01-08,Theta Tool,426,324,40283.84
2024-01-08,Zeta Zone,632,483,276616.95
2024-01-09,Alpha Widget,536,514,76160.57
2024-01-09,Beta Gadget,491,419,116649.39
2024-01-09,Camera,274,217,175675.17
2024-01-09,Delta Device,506,371,72039.96
2024-01-09,Epsilon Engine,714,548,772110.81
2024-01-09,Gamma Gizmo,299,219,20299.9
2024-01-09,Omega Orb,663,498,212983.13
2024-01-09,Theta Tool,619,588,73783.35
2024-01-09,Zeta Zone,371,356,209486.45
2024-01-10,Alpha Widget,606,543,79364.79
2024-01-10,Beta Gadget,401,283,78180.96
2024-01-10,Camera,562,454,367331.66
2024-01-10,Delta Device,564,478,90761.26
2024-01-10,Epsilon Engine,540,427,610754.05
2024-01-10,Gamma Gizmo,496,377,34249.04
2024-01-10,Omega Orb,416,293,123053.36
2024-01-10,Theta Tool,665,465,60747.18
2024-01-10,Zeta Zone,459,378,219044.61
2024-01-11,Alpha Widget,605,444,67660.27
2024-01-11,Beta Gadget,338,300,79973.84
2024-01-11,Camera,327,279,222964.74
2024-01-11,Delta Device,364,337,63495.3
2024-01-11,Epsilon Engine,449,417,617651.81
2024-01-11,Gamma Gizmo,333,281,27575.13
2024-01-11,Omega Orb,661,555,216529.4
2024-01-11,Theta Tool,571,441,57717.75
2024-01-11,Zeta Zone,492,406,244812.87
2024-01-12,Alpha Widget,536,481,73239.04
2024-01-12,Beta Gadget,342,329,86326.44
2024-01-12,Camera,686,625,526252.91
2024-01-12,Delta Device,466,327,66659.86
2024-01-12,Epsilon Engine,391,368,543171.37
2024-01-12,Gamma Gizmo,371,292,27653.8
2024-01-12,Omega Orb,533,400,167086.91
2024-01-12,Theta Tool,657,467,56044.06
2024-01-12,Zeta Zone,579,562,326486.61
2024-01-13,Alpha Widget,311,257,40372.98
2024-01-13,Beta Gadget,340,301,82327.44
2024-01-13,Camera,600,479,392888.2
2024-01-13,Delta Device,570,416,81360.73
2024-01-13,Epsilon Engine,535,507,754240.43
2024-01-13,Gamma Gizmo,313,265,24925.95
2024-01-13,Omega Orb,488,424,179093.73
2024-01-13,Theta Tool,636,532,69347.22
2024-01-13,Zeta Zone,714,690,409672.3
2024-01-14,Alpha Widget,588,456,69799.78
2024-01-14,Beta Gadget,490,365,100160.23
2024-01-14,Camera,548,437,374777.43
2024-01-14,Delta Device,349,335,62330.9
2024-01-14,Epsilon Engine,388,343,515089.53
2024-01-14,Gamma Gizmo,644,531,49273.48
2024-01-14,Omega Orb,618,563,222389.54
2024-01-14,Theta Tool,544,472,60472.24
2024-01-14,Zeta Zone,670,639,378855.69
2024-01-15,Alpha Widget,305,293,44554.48
2024-01-15,Beta Gadget,472,390,105758.03
2024-01-15,Camera,628,561,478737.36
2024-01-15,Delta Device,581,477,95592.39
2024-01-15,Epsilon Engine,292,236,334802.44
2024-01-15,Gamma Gizmo,553,539,50982.71
2024-01-15,Omega Orb,405,303,124339.12
2024-01-15,Theta Tool,561,503,65146.57
2024-01-15,Zeta Zone,561,545,331221.27
2024-01-16,Alpha Widget,451,439,64791.39
2024-01-16,Beta Gadget,333,248,65283.34
2024-01-16,Camera,315,308,251511.57
2024-01-16,Delta Device,317,249,48977.43
2024-01-16,Epsilon Engine,278,238,343020.3
2024-01-16,Gamma Gizmo,419,390,37801.92
2024-01-16,Omega Orb,538,417,178049.46
2024-01-16,Theta Tool,485,436,54462.34
2024-01-16,Zeta Zone,440,380,210108.82
2024-01-17,Alpha Widget,432,349,50494.77
2024-01-17,Beta Gadget,677,474,128557.99
2024-01-17,Camera,428,412,337765.85
2024-01-17,Delta Device,432,377,74206.5
2024-01-17,Epsilon Engine,497,354,529914.33
2024-01-17,Gamma Gizmo,595,505,45922.49
2024-01-17,Omega Orb,646,572,223516.84
2024-01-17,Theta Tool,662,537,65414.74
2024-01-17,Zeta Zone,592,567,323494.5
2024-01-18,Alpha Widget,508,451,68852.23
2024-01-18,Beta Gadget,671,650,170525.0
2024-01-18,Camera,678,635,513235.59
2024-01-18,Delta Device,390,369,69684.34
2024-01-18,Epsilon Engine,608,485,694047.04
2024-01-18,Gamma Gizmo,602,481,46486.52
2024-01-18,Omega Orb,444,381,158082.0
2024-01-18,Theta Tool,559,462,57625.46
2024-01-18,Zeta Zone,362,337,201982.86
2024-01-19,Alpha Widget,518,413,59104.2
2024-01-19,Beta Gadget,599,509,138727.89
2024-01-19,Camera,282,265,221008.57
2024-01-19,Delta Device,599,577,115509.86
2024-01-19,Epsilon Engine,381,328,498972.24
2024-01-19,Gamma Gizmo,579,406,38438.77
2024-01-19,Omega Orb,697,673,262480.07
2024-01-19,Theta Tool,473,410,50483.8
2024-01-19,Zeta Zone,472,339,202999.97
2024-01-20,Alpha Widget,766,543,80864.27
2024-01-20,Beta Gadget,445,326,90965.59
2024-01-20,Camera,315,221,179098.21
2024-01-20,Delta Device,564,435,84624.58
2024-01-20,Epsilon Engine,567,406,584592.65
2024-01-20,Gamma Gizmo,391,293,27238.41
2024-01-20,Omega Orb,373,294,121807.0
2024-01-20,Theta Tool,440,324,41458.25
2024-01-20,Zeta Zone,560,395,219094.88
2024-01-21,Alpha Widget,481,370,55013.33
2024-01-21,Beta Gadget,367,312,88215.86
2024-01-21,Camera,298,288,244879.82
2024-01-21,Delta Device,419,392,77255.04
2024-01-21,Epsilon Engine,633,553,772347.61
2024-01-21,Gamma Gizmo,630,608,58774.04
2024-01-21,Omega Orb,635,548,226688.16
2024-01-21,Theta Tool,299,289,35464.84
2024-01-21,Zeta Zone,290,206,117807.06
2024-01-22,Alpha Widget,434,337,48473.24
2024-01-22,Beta Gadget,433,393,106260.79
2024-01-22,Camera,572,400,341547.27
2024-01-22,Delta Device,603,525,106548.38
2024-01-22,Epsilon Engine,636,478,704677.74
2024-01-22,Gamma Gizmo,430,391,37549.63
2024-01-22,Omega Orb,562,457,179822.98
2024-01-22,Theta Tool,398,368,44270.02
2024-01-22,Zeta Zone,364,267,154116.65
2024-01-23,Alpha Widget,417,303,45758.64
2024-01-23,Beta Gadget,374,350,92265.26
2024-01-23,Camera,515,497,394674.34
2024-01-23,Delta Device,411,322,60673.57
2024-01-23,Epsilon Engine,339,321,444410.95
2024-01-23,Gamma Gizmo,556,453,41315.22
2024-01-23,Omega Orb,555,458,192561.59
2024-01-23,Theta Tool,410,333,39704.52
2024-01-23,Zeta Zone,643,587,356304.86
2024-01-24,Alpha Widget,561,514,73826.99
2024-01-24,Beta Gadget,350,339,97329.96
2024-01-24,Camera,456,356,298264.12
2024-01-24,Delta Device,479,378,70306.38
2024-01-24,Epsilon Engine,342,307,464143.29
2024-01-24,Gamma Gizmo,302,239,22731.35
2024-01-24,Omega Orb,695,502,209250.5
2024-01-24,Theta Tool,686,627,80748.85
2024-01-24,Zeta Zone,372,268,156230.56
2024-01-25,Alpha Widget,586,464,69508.14
2024-01-25,Beta Gadget,744,691,196646.75
2024-01-25,Camera,354,304,257318.0
2024-01-25,Delta Device,519,472,95319.44
2024-01-25,Epsilon Engine,426,305,436580.27
2024-01-25,Gamma Gizmo,549,533,51378.45
2024-01-25,Omega Orb,614,597,253680.69
2024-01-25,Theta Tool,465,382,46351.68
2024-01-25,Zeta Zone,579,512,283720.6
2024-01-26,Alpha Widget,367,307,47709.29
2024-01-26,Beta Gadget,346,328,90729.29
2024-01-26,Camera,574,452,377651.23
2024-01-26,Delta Device,377,347,65592.81
2024-01-26,Epsilon Engine,624,478,719550.41
2024-01-26,Gamma Gizmo,314,276,26457.15
2024-01-26,Omega Orb,525,405,157949.97
2024-01-26,Theta Tool,604,577,73665.92
2024-01-26,Zeta Zone,660,613,363886.76
2024-01-27,Alpha Widget,705,596,87482.19
2024-01-27,Beta Gadget,704,649,180031.39
2024-01-27,Camera,533,404,343620.02
2024-01-27,Delta Device,692,549,106572.26
2024-01-27,Epsilon Engine,736,543,786627.43
2024-01-27,Gamma Gizmo,715,628,61211.82
2024-01-27,Omega Orb,668,623,245605.7
2024-01-27,Theta Tool,733,669,84049.86
2024-01-27,Zeta Zone,561,415,239625.24
2024-01-28,Alpha Widget,443,372,56178.04
2024-01-28,Beta Gadget,303,294,77533.12
2024-01-28,Camera,735,613,522603.88
2024-01-28,Delta Device,591,575,116050.03
2024-01-28,Epsilon Engine,496,354,528218.69
2024-01-28,Gamma Gizmo,628,517,49608.27
2024-01-28,Omega Orb,698,592,244648.55
2024-01-28,Theta Tool,541,504,61763.75
2024-01-28,Zeta Zone,638,511,288544.08
2024-01-29,Alpha Widget,448,391,60153.35
2024-01-29,Beta Gadget,495,440,126589.93
2024-01-29,Camera,521,411,329354.45
2024-01-29,Delta Device,632,448,83626.07
2024-01-29,Epsilon Engine,424,347,526851.65
2024-01-29,Gamma Gizmo,512,501,49266.68
2024-01-29,Omega Orb,420,378,161232.16
2024-01-29,Theta Tool,351,317,39173.9
2024-01-29,Zeta Zone,399,335,188458.6
2024-01-30,Alpha Widget,571,517,80641.96
2024-01-30,Beta Gadget,645,612,160731.88
2024-01-30,Camera,556,414,340443.65
2024-01-30,Delta Device,459,433,81646.25
2024-01-30,Epsilon Engine,336,235,325218.25
2024-01-30,Gamma Gizmo,283,214,20136.6
2024-01-30,Omega Orb,530,455,185384.31
2024-01-30,Theta Tool,304,253,32045.8
2024-01-30,Zeta Zone,582,510,309310.12
2024-01-31,Alpha Widget,361,278,40730.19
2024-01-31,Beta Gadget,402,334,88818.07
2024-01-31,Camera,352,321,266534.19
2024-01-31,Delta Device,673,597,111233.21
2024-01-31,Epsilon Engine,584,430,651232.21
2024-01-31,Gamma Gizmo,480,399,39548.35
2024-01-31,Omega Orb,585,568,224212.49
2024-01-31,Theta Tool,525,509,60650.58
2024-01-31,Zeta Zone,376,275,167090.94
2024-02-01,Alpha Widget,628,520,79550.2
2024-02-01,Beta Gadget,372,344,90060.34
2024-02-01,Camera,363,341,288015.37
2024-02-01,Delta Device,397,359,71768.17
2024-02-01,Epsilon Engine,380,288,415497.46
2024-02-01,Gamma Gizmo,385,331,32289.82
2024-02-01,Omega Orb,624,518,207819.48
2024-02-01,Theta Tool,586,528,62721.58
2024-02-01,Zeta Zone,521,500,295495.85
2024-02-02,Alpha Widget,498,478,73049.93
2024-02-02,Beta Gadget,302,253,70825.52
